id,trip.trip_id,trip.route_id,trip.direction_id,trip.start_time,trip.start_date,trip.schedule_relationship,vehicle.id,vehicle.label,vehicle.license_plate,position.latitude,position.longitude,position.bearing,position.odometer,position.speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status
1638211328_3377,1440296,12436,1,,20211129,SCHEDULED,3377,1836,,41.269630432128906,-72.9979019165039,45.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211288,UNKNOWN_CONGESTION_LEVEL,
1638211328_3407,1440297,12436,1,,20211129,SCHEDULED,3407,1866,,41.30561828613281,-72.94686889648438,180.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3386,1440298,12436,1,,20211129,SCHEDULED,3386,1845,,41.259971618652344,-73.01022338867188,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211288,UNKNOWN_CONGESTION_LEVEL,
1638211328_3402,1440605,12437,0,,20211129,SCHEDULED,3402,1861,,41.3038215637207,-72.92897033691406,225.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3389,1440617,12437,0,,20211129,SCHEDULED,3389,1848,,41.263511657714844,-72.94029235839844,180.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
1638211328_3307,1440639,12437,0,,20211129,SCHEDULED,3307,1789,,41.29069137573242,-72.95903778076172,180.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,
1638211328_3388,1440670,12437,1,,20211129,SCHEDULED,3388,1847,,41.302520751953125,-72.92833709716797,45.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3292,1440707,12437,1,,20211129,SCHEDULED,3292,1774,,41.30281066894531,-72.9302978515625,90.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211281,UNKNOWN_CONGESTION_LEVEL,
1638211328_3147,1440728,12437,1,,20211129,SCHEDULED,3147,1490,,41.294288635253906,-72.95887756347656,0.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211293,UNKNOWN_CONGESTION_LEVEL,
1638211328_3272,1440823,12438,0,,20211129,SCHEDULED,3272,1754,,41.29270935058594,-72.93991088867188,225.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211282,UNKNOWN_CONGESTION_LEVEL,
